record_id,timestamp,wafer_id,lot_id,process_node_nm,required_time_ns,arrival_time_ns,temperature_c,leakage_power_mw,dynamic_power_mw,routing_utilization,overflow_count,defect_density,test_time_sec,test_coverage_pct,fail_rate_pct,good_chips,total_chips,center_defect_score,edge_defect_score,scratch_score,cluster_score,slack_ns,yield_pct,congestion_score
2408,2026-01-02 16:08:00,WAFER_158,LOT_8,14,2.906,10.517,80.066,68.089,114.58,74.628,38,1.936,275.689,88.953,3.397,844,1000,0.552,0.212,0.642,0.235,-7.611,76.95955282128497,65.608
2409,2026-01-02 16:09:00,WAFER_159,LOT_9,5,6.277,10.597,81.984,36.269,48.645,78.058,24,5.785,85.018,86.915,4.448,790,1000,0.556,0.992,0.769,0.192,-4.32,71.60312113668525,61.538
2410,2026-01-02 16:10:00,WAFER_160,LOT_10,7,4.893,7.418,77.842,46.028,158.199,45.624,47,6.044,346.196,89.826,3.189,885,1000,0.377,0.643,0.207,0.275,-2.525,82.36157544397176,50.806
2411,2026-01-02 16:11:00,WAFER_161,LOT_11,3,5.074,9.625,71.018,55.197,146.121,74.385,48,2.298,289.069,84.83,4.269,751,1000,0.903,0.002,0.464,0.258,-4.551,70.02721032256501,69.95
2412,2026-01-02 16:12:00,WAFER_162,LOT_12,5,3.533,3.097,84.934,66.76,138.12,97.853,32,6.118,79.571,85.568,16.93,893,1000,0.509,0.126,0.855,0.564,0.436,85.85262648346875,78.004
2413,2026-01-02 16:13:00,WAFER_163,LOT_13,2,8.101,10.526,74.724,26.484,154.098,39.762,26,4.004,23.597,82.665,9.234,744,1000,0.26,0.247,0.706,0.706,-2.425,70.0,37.545
2414,2026-01-02 16:14:00,WAFER_164,LOT_14,5,5.382,2.399,68.886,80.235,115.34,66.384,44,1.578,237.459,89.363,10.329,880,1000,0.824,0.813,0.88,0.548,2.983,88.0,62.95
2415,2026-01-02 16:15:00,WAFER_165,LOT_15,14,5.847,1.991,72.013,69.966,95.244,81.914,30,5.141,116.596,94.661,2.989,845,1000,0.948,0.475,0.453,0.299,3.856,76.22686377561612,66.744
2416,2026-01-02 16:16:00,WAFER_166,LOT_16,5,3.938,2.1,54.794,26.069,73.569,37.945,62,6.274,366.897,91.06,0.94,906,1000,0.242,0.06,0.766,0.695,1.838,83.33477682759718,52.564
2417,2026-01-02 16:17:00,WAFER_167,LOT_17,2,2.954,6.617,71.995,92.748,48.04,84.81,37,4.5,120.372,91.499,5.414,878,1000,0.605,0.265,0.266,0.552,-3.663,79.37234975520393,71.776
2418,2026-01-02 16:18:00,WAFER_168,LOT_18,2,2.187,8.654,81.573,64.832,104.76,97.689,78,1.409,285.142,90.054,13.133,745,1000,0.589,0.981,0.868,0.639,-6.467,70.0,98.598
2419,2026-01-02 16:19:00,WAFER_169,LOT_19,5,7.213,4.593,77.738,45.718,161.214,40.663,39,0.63,158.052,92.469,9.588,782,1000,0.61,0.768,0.297,0.212,2.62,78.2,43.981
2420,2026-01-02 16:20:00,WAFER_170,LOT_20,3,3.07,10.583,90.727,19.177,110.977,87.623,57,1.599,160.127,86.111,0.381,804,1000,0.564,0.005,0.341,0.96,-7.513,74.7447175961659,82.605
2421,2026-01-02 16:21:00,WAFER_171,LOT_21,2,7.021,5.257,71.107,52.99,166.333,59.229,64,2.335,92.726,85.715,13.451,945,1000,0.1,0.839,0.718,0.328,1.764,94.5,67.299
2422,2026-01-02 16:22:00,WAFER_172,LOT_22,7,4.623,2.474,79.36,19.83,70.676,44.223,10,2.303,221.089,98.861,1.947,896,1000,0.412,0.192,0.748,0.37,2.149,89.6,33.245
2423,2026-01-02 16:23:00,WAFER_173,LOT_23,5,4.826,5.566,82.72,43.654,128.173,66.564,14,3.415,251.709,90.062,7.598,958,1000,0.986,0.331,0.053,0.541,-0.74,95.8,49.567
2424,2026-01-02 16:24:00,WAFER_174,LOT_24,5,5.253,7.655,99.771,41.784,120.273,39.577,56,3.46,252.405,96.806,16.991,766,1000,0.088,0.118,0.15,0.05,-2.402,73.13168735822082,50.925
2425,2026-01-02 16:25:00,WAFER_175,LOT_25,14,4.442,9.156,75.592,69.795,123.974,68.414,24,3.232,362.644,98.411,2.239,997,1000,0.67,0.011,0.25,0.191,-4.714,96.27285058669179,55.269
2426,2026-01-02 16:26:00,WAFER_176,LOT_26,3,2.305,5.496,62.514,22.314,119.657,36.239,38,2.371,280.939,93.006,13.892,911,1000,0.894,0.504,1.0,0.813,-3.191,85.61982149786662,40.655
2427,2026-01-02 16:27:00,WAFER_177,LOT_27,14,3.977,6.817,83.327,78.968,47.681,81.631,32,0.771,316.095,87.348,13.627,893,1000,0.201,0.286,0.822,0.794,-2.84,82.22517380857643,67.46
2428,2026-01-02 16:28:00,WAFER_178,LOT_28,5,6.81,3.62,94.523,34.352,34.41,66.23,28,2.874,149.379,94.168,7.677,879,1000,0.802,0.36,0.715,0.142,3.19,83.06825641695244,55.65
2429,2026-01-02 16:29:00,WAFER_179,LOT_29,14,6.826,7.33,70.452,44.959,176.367,64.372,57,6.704,188.274,89.713,16.803,932,1000,0.242,0.169,0.963,0.59,-0.504,88.3734803309488,67.492
2430,2026-01-02 16:30:00,WAFER_180,LOT_30,7,3.79,10.663,83.252,74.511,17.7,47.556,71,4.464,27.317,99.418,5.374,810,1000,0.03,0.806,0.687,0.066,-6.873,78.48996368018015,62.861
2431,2026-01-02 16:31:00,WAFER_181,LOT_31,7,5.181,1.481,87.516,61.285,89.515,58.121,10,3.018,51.644,96.522,5.505,953,1000,0.521,0.173,0.692,0.075,3.7,87.84850653927488,42.279
2432,2026-01-02 16:32:00,WAFER_182,LOT_32,14,3.048,9.688,85.188,32.722,82.264,46.64,12,0.614,174.048,96.588,2.76,884,1000,0.711,0.517,0.898,0.8,-6.64,85.19829600558462,35.716
2433,2026-01-02 16:33:00,WAFER_183,LOT_33,5,3.183,6.51,75.381,39.758,71.203,82.065,68,1.489,103.893,92.538,6.412,899,1000,0.197,0.469,0.302,0.471,-3.327,81.61011943669851,83.942
2434,2026-01-02 16:34:00,WAFER_184,LOT_34,14,1.684,3.471,66.317,32.521,142.937,47.738,20,3.929,345.184,82.151,5.18,828,1000,0.07,0.92,0.002,0.927,-1.787,79.58034638881514,40.03
2435,2026-01-02 16:35:00,WAFER_185,LOT_35,5,8.674,10.358,73.106,58.529,136.71,74.472,2,3.411,290.595,96.89,10.355,753,1000,0.553,0.988,0.715,0.478,-1.684,70.0,49.307
2436,2026-01-02 16:36:00,WAFER_186,LOT_36,5,3.186,5.737,79.045,34.936,163.888,52.895,25,0.18,408.122,82.454,0.884,908,1000,0.148,0.906,0.156,0.807,-2.551,83.58048756361148,45.632
2437,2026-01-02 16:37:00,WAFER_187,LOT_37,5,3.32,4.251,83.99,70.313,77.233,77.047,32,0.632,374.814,84.19,5.412,940,1000,0.184,0.734,0.287,0.639,-0.931,94.0,64.481
2438,2026-01-02 16:38:00,WAFER_188,LOT_38,5,3.737,2.779,77.673,57.181,105.911,69.589,21,2.453,411.064,97.012,0.279,892,1000,0.703,0.431,0.823,0.431,0.958,89.2,54.683
2439,2026-01-02 16:39:00,WAFER_189,LOT_39,3,2.519,3.396,69.821,18.114,161.692,62.1,61,1.001,166.11,85.916,0.306,888,1000,0.612,0.131,0.778,0.555,-0.877,88.8,67.815
2440,2026-01-02 16:40:00,WAFER_190,LOT_40,5,6.614,9.162,80.109,32.924,178.954,78.072,4,6.515,213.751,97.056,13.981,785,1000,0.947,0.87,0.475,0.934,-2.548,70.4682320086934,52.547
2441,2026-01-02 16:41:00,WAFER_191,LOT_41,5,2.101,7.021,83.461,24.93,174.78,61.606,18,0.28,169.05,86.231,12.797,987,1000,0.323,0.716,0.104,0.076,-4.92,93.0510303816863,48.144
2442,2026-01-02 16:42:00,WAFER_192,LOT_42,7,2.574,9.95,78.176,40.128,132.033,87.568,8,6.625,405.722,95.796,12.702,990,1000,0.214,0.132,0.298,0.529,-7.376,94.18148444535322,60.519
2443,2026-01-02 16:43:00,WAFER_193,LOT_43,7,6.658,3.273,64.802,51.439,34.349,81.694,57,4.482,181.083,91.705,6.141,845,1000,0.656,0.088,0.476,0.052,3.385,81.82044580222428,78.751
2444,2026-01-02 16:44:00,WAFER_194,LOT_44,5,4.217,2.187,72.005,50.609,13.942,69.601,23,2.799,66.705,94.011,11.947,966,1000,0.972,0.674,0.768,0.555,2.03,96.6,55.591
2445,2026-01-02 16:45:00,WAFER_195,LOT_45,5,7.164,1.06,84.426,72.907,150.287,91.132,38,3.691,120.204,97.002,4.51,991,1000,0.553,0.906,0.985,0.607,6.104,99.1,76.336
2446,2026-01-02 16:46:00,WAFER_196,LOT_46,3,5.959,5.977,58.787,22.025,152.96,88.047,75,2.818,189.928,99.614,5.398,978,1000,0.294,0.214,0.626,0.807,-0.018,89.95657240415872,90.981
2447,2026-01-02 16:47:00,WAFER_197,LOT_47,3,3.548,10.783,50.975,90.183,136.881,69.038,60,3.919,261.198,83.534,9.65,957,1000,0.91,0.412,0.053,0.798,-7.235,90.78046549664175,71.875
2448,2026-01-02 16:48:00,WAFER_198,LOT_48,2,6.707,7.811,90.589,35.856,57.587,39.381,47,1.076,267.235,94.268,11.954,810,1000,0.61,0.964,0.221,0.01,-1.104,72.07612667746807,46.748
2449,2026-01-02 16:49:00,WAFER_199,LOT_49,5,2.43,4.022,79.626,32.022,118.769,71.224,49,0.86,323.513,99.161,4.664,935,1000,0.213,0.946,0.26,0.071,-1.592,89.4079384580267,68.346
2450,2026-01-02 16:50:00,WAFER_200,LOT_0,3,5.791,9.593,80.674,66.666,63.762,57.736,61,3.618,279.147,88.691,11.612,949,1000,0.95,0.699,0.634,0.685,-3.802,89.83348414758126,64.978
2451,2026-01-02 16:51:00,WAFER_201,LOT_1,14,4.997,8.661,62.155,77.496,86.61,69.567,52,0.532,216.614,87.974,16.37,874,1000,0.273,0.474,0.018,0.183,-3.664,82.48476304837699,68.619
2452,2026-01-02 16:52:00,WAFER_202,LOT_2,5,3.643,1.151,82.113,39.062,75.014,76.416,20,2.024,32.069,94.172,8.496,883,1000,0.898,0.373,0.507,0.528,2.492,88.3,58.67
2453,2026-01-02 16:53:00,WAFER_203,LOT_3,5,6.332,9.005,77.028,72.216,165.319,76.27,37,6.307,298.011,89.195,7.039,864,1000,0.615,0.391,0.996,0.232,-2.673,81.0561685573345,66.226
2454,2026-01-02 16:54:00,WAFER_204,LOT_4,5,8.471,3.945,56.572,84.536,49.807,78.106,58,5.964,54.183,85.839,4.106,909,1000,0.503,0.505,0.769,0.835,4.526,87.34174979975816,76.869
2455,2026-01-02 16:55:00,WAFER_205,LOT_5,3,9.491,2.467,89.667,74.012,108.194,78.473,42,5.662,207.525,84.89,6.183,848,1000,0.333,0.688,0.769,0.681,7.024,80.88374922145309,69.907
2456,2026-01-02 16:56:00,WAFER_206,LOT_6,5,6.362,3.218,75.746,8.078,71.367,41.994,16,3.473,378.558,85.448,9.084,995,1000,0.119,0.511,0.745,0.436,3.144,99.5,34.496
2457,2026-01-02 16:57:00,WAFER_207,LOT_7,7,4.738,5.592,69.643,79.463,122.722,47.27,68,0.238,258.752,94.607,16.061,916,1000,0.245,0.23,0.683,0.225,-0.854,91.6,61.326
2458,2026-01-02 16:58:00,WAFER_208,LOT_8,5,3.302,5.164,69.842,74.703,105.976,75.355,43,0.869,99.586,98.445,4.581,911,1000,0.331,0.753,0.298,0.659,-1.862,85.8763816740829,68.331
2459,2026-01-02 16:59:00,WAFER_209,LOT_9,5,3.557,3.831,51.833,65.236,167.076,61.123,62,6.256,343.183,96.428,4.089,974,1000,0.289,0.453,0.783,0.351,-0.274,90.00301382785155,67.63
2460,2026-01-02 17:00:00,WAFER_210,LOT_10,14,5.336,2.688,80.527,73.402,27.274,83.823,22,5.696,140.164,90.023,16.338,772,1000,0.073,0.573,0.646,0.589,2.648,70.0,64.385
2461,2026-01-02 17:01:00,WAFER_211,LOT_11,14,4.438,8.47,76.88,93.148,47.509,42.994,67,2.592,250.908,91.462,10.378,828,1000,0.58,0.776,0.229,0.668,-4.032,79.50854339398471,58.096
2462,2026-01-02 17:02:00,WAFER_212,LOT_12,7,8.811,10.703,71.865,43.8,140.279,47.257,25,4.971,274.34,93.101,12.553,827,1000,0.475,0.384,0.979,0.138,-1.892,76.97989031521544,41.967
2463,2026-01-02 17:03:00,WAFER_213,LOT_13,5,4.446,8.622,88.063,11.05,72.694,70.742,47,5.818,312.449,92.381,14.139,908,1000,0.106,0.93,0.985,0.049,-4.176,85.14388561990435,67.132
2464,2026-01-02 17:04:00,WAFER_214,LOT_14,7,4.488,3.9,58.778,46.48,38.183,67.048,46,4.237,45.993,99.336,1.574,748,1000,0.464,0.51,0.374,0.493,0.588,74.8,64.281
2465,2026-01-02 17:05:00,WAFER_215,LOT_15,3,4.568,3.399,67.436,9.179,95.565,52.049,45,5.811,361.707,97.872,8.345,834,1000,0.079,0.704,0.753,0.158,1.169,77.40435388714869,54.082
2466,2026-01-02 17:06:00,WAFER_216,LOT_16,5,8.193,3.133,64.65,31.483,120.864,61.134,28,1.702,65.54,82.779,2.554,754,1000,0.932,0.755,0.681,0.09,5.06,75.4,52.337
2467,2026-01-02 17:07:00,WAFER_217,LOT_17,2,6.706,2.34,70.933,57.819,17.621,37.239,33,3.169,57.814,96.96,10.688,879,1000,0.259,0.364,0.584,0.089,4.366,87.9,39.055
2468,2026-01-02 17:08:00,WAFER_218,LOT_18,5,6.413,6.403,74.742,32.866,59.576,37.37,9,3.959,202.754,84.042,16.223,846,1000,0.725,0.258,0.181,0.702,0.01,84.6,28.34
2469,2026-01-02 17:09:00,WAFER_219,LOT_19,5,4.173,6.933,78.73,66.686,147.602,41.075,19,4.31,168.873,94.355,1.145,755,1000,0.251,0.923,0.468,0.905,-2.76,71.29752804138111,35.249
2470,2026-01-02 17:10:00,WAFER_220,LOT_20,3,8.043,7.914,70.183,78.979,98.442,71.915,33,6.712,41.845,87.113,4.805,790,1000,0.475,0.313,0.73,0.932,0.129,71.97270550369868,61.595
2471,2026-01-02 17:11:00,WAFER_221,LOT_21,14,1.807,7.666,64.349,42.84,16.014,90.278,12,5.76,86.4,95.844,16.995,817,1000,0.933,0.11,0.988,0.936,-5.859,77.73730803708513,64.081
2472,2026-01-02 17:12:00,WAFER_222,LOT_22,14,8.466,3.865,92.546,86.012,57.932,51.654,9,0.423,195.685,82.154,0.292,816,1000,0.872,0.496,0.614,0.671,4.601,77.29779991853725,37.625
2473,2026-01-02 17:13:00,WAFER_223,LOT_23,7,5.602,4.237,100.528,12.186,118.654,37.172,44,1.192,351.629,88.843,2.545,745,1000,0.779,0.825,0.752,0.926,1.365,71.1581354372762,43.962
2474,2026-01-02 17:14:00,WAFER_224,LOT_24,5,4.686,7.679,75.576,80.61,43.891,80.352,77,4.486,68.522,82.385,1.557,895,1000,0.79,0.282,0.914,0.132,-2.993,86.37609651460933,86.879
2475,2026-01-02 17:15:00,WAFER_225,LOT_25,14,5.477,4.425,65.675,79.572,150.657,89.743,7,1.673,61.812,99.068,13.036,895,1000,0.823,0.494,0.614,0.602,1.052,89.5,61.483
2476,2026-01-02 17:16:00,WAFER_226,LOT_26,3,6.839,3.084,90.23,33.979,125.018,43.843,4,1.123,341.932,82.275,12.816,732,1000,0.743,0.362,0.765,0.76,3.755,70.0,30.298
2477,2026-01-02 17:17:00,WAFER_227,LOT_27,7,1.602,4.668,58.086,31.884,90.134,59.688,19,4.55,216.926,84.78,13.263,877,1000,0.897,0.025,0.458,0.943,-3.066,82.94212233199163,47.347
2478,2026-01-02 17:18:00,WAFER_228,LOT_28,3,8.472,3.666,70.317,32.459,165.656,45.159,43,3.671,164.1,91.653,13.218,943,1000,0.35,0.138,0.292,0.328,4.806,94.3,48.703
2479,2026-01-02 17:19:00,WAFER_229,LOT_29,7,5.074,1.865,66.343,78.025,76.606,41.807,79,5.485,204.541,93.566,14.232,944,1000,0.526,0.797,0.493,0.585,3.209,87.11144947312876,62.725
2480,2026-01-02 17:20:00,WAFER_230,LOT_30,3,4.244,9.135,61.245,79.849,49.962,76.483,57,2.206,184.339,95.049,13.184,913,1000,0.646,0.935,0.089,0.404,-4.891,83.99025224354948,75.364
2481,2026-01-02 17:21:00,WAFER_231,LOT_31,14,2.606,9.36,70.92,34.675,122.439,96.922,19,2.276,332.758,86.42,8.324,844,1000,0.198,0.004,0.93,0.538,-6.754,78.40414851120244,71.549
2482,2026-01-02 17:22:00,WAFER_232,LOT_32,14,5.016,3.154,64.494,58.333,107.46,78.403,70,1.066,23.731,87.388,12.724,726,1000,0.503,0.861,0.31,0.504,1.862,72.6,82.462
2483,2026-01-02 17:23:00,WAFER_233,LOT_33,3,5.471,1.635,74.139,17.504,66.992,98.028,73,4.453,193.263,86.294,10.24,957,1000,0.124,0.724,0.461,0.85,3.836,87.91869678205306,96.568
2484,2026-01-02 17:24:00,WAFER_234,LOT_34,5,4.729,8.241,74.299,47.19,68.423,62.801,39,4.835,83.542,86.369,6.358,774,1000,0.612,0.685,0.653,0.824,-3.512,75.39397684917448,58.371
2485,2026-01-02 17:25:00,WAFER_235,LOT_35,14,6.929,3.073,67.165,94.891,77.696,92.464,15,0.984,143.314,95.994,14.254,937,1000,0.098,0.43,0.504,0.395,3.856,93.7,66.852
2486,2026-01-02 17:26:00,WAFER_236,LOT_36,5,4.867,4.856,69.924,19.296,59.494,48.125,3,1.765,64.868,98.969,13.439,936,1000,0.503,0.332,0.283,0.281,0.011,93.6,32.631
2487,2026-01-02 17:27:00,WAFER_237,LOT_37,14,9.191,1.629,71.461,90.281,130.741,42.546,9,1.091,190.795,92.665,3.115,889,1000,0.462,0.411,0.984,0.851,7.562,88.9,31.705
2488,2026-01-02 17:28:00,WAFER_238,LOT_38,5,6.294,3.217,82.908,79.183,120.731,79.961,50,5.097,277.318,84.818,0.61,725,1000,0.112,0.601,0.848,0.955,3.077,70.0,74.475
2489,2026-01-02 17:29:00,WAFER_239,LOT_39,5,7.96,8.77,72.367,92.499,84.932,58.77,47,1.461,284.637,83.171,5.508,983,1000,0.439,0.947,0.103,0.019,-0.81,98.3,59.351
2490,2026-01-02 17:30:00,WAFER_240,LOT_40,5,2.375,8.883,83.072,21.162,77.635,55.332,75,1.078,338.697,86.281,6.983,847,1000,0.678,0.207,0.367,0.501,-6.508,76.72194066802925,69.716
2491,2026-01-02 17:31:00,WAFER_241,LOT_41,3,4.678,3.029,80.444,24.217,72.059,77.962,19,0.521,346.005,85.183,3.129,794,1000,0.595,0.974,0.194,0.772,1.649,79.4,59.225
2492,2026-01-02 17:32:00,WAFER_242,LOT_42,7,4.195,4.292,80.287,6.518,58.19,56.343,31,5.661,259.093,92.356,14.566,935,1000,0.458,0.233,0.479,0.986,-0.097,84.94241149442887,50.573
2493,2026-01-02 17:33:00,WAFER_243,LOT_43,5,6.056,2.316,89.266,70.223,24.568,71.644,65,0.887,161.26,94.493,0.764,759,1000,0.365,0.846,0.209,0.531,3.74,70.3230913417924,75.819
2494,2026-01-02 17:34:00,WAFER_244,LOT_44,5,8.389,1.727,61.687,62.969,55.595,54.165,59,0.25,40.526,82.082,8.325,903,1000,0.057,0.66,0.312,0.719,6.662,90.3,61.757
2495,2026-01-02 17:35:00,WAFER_245,LOT_45,5,2.127,10.723,68.795,21.026,64.604,85.16,10,0.484,34.348,89.869,1.132,799,1000,0.956,0.745,0.521,0.933,-8.596,73.04709076347862,59.854
2496,2026-01-02 17:36:00,WAFER_246,LOT_46,5,2.081,7.425,93.396,76.203,103.106,54.993,19,2.526,65.305,93.151,9.216,992,1000,0.403,0.832,0.144,0.375,-5.344,96.10700784307924,44.295
2497,2026-01-02 17:37:00,WAFER_247,LOT_47,14,8.303,6.313,71.17,31.928,141.544,69.24,22,4.077,413.533,85.452,7.989,823,1000,0.416,0.012,0.861,0.885,1.99,82.3,54.906
2498,2026-01-02 17:38:00,WAFER_248,LOT_48,14,3.203,8.502,43.034,17.15,77.269,36.483,76,2.738,334.391,98.127,13.307,728,1000,0.128,0.724,0.363,0.266,-5.299,70.0,57.914
2499,2026-01-02 17:39:00,WAFER_249,LOT_49,5,6.85,9.233,71.767,43.031,170.609,85.671,34,3.124,181.949,91.827,11.787,857,1000,0.533,0.996,0.914,0.725,-2.383,79.15451647064396,70.986
2500,2026-01-02 17:40:00,WAFER_0,LOT_0,7,5.843,8.906,75.484,13.187,150.649,74.702,16,6.255,206.48,88.183,14.378,768,1000,0.979,0.495,0.03,0.956,-3.063,74.03267546968146,55.756
2501,2026-01-02 17:41:00,WAFER_1,LOT_1,7,8.163,1.162,45.212,28.692,177.416,47.303,9,5.173,314.953,82.334,9.345,877,1000,0.253,0.542,0.772,0.648,7.001,80.21840994649483,34.797
2502,2026-01-02 17:42:00,WAFER_2,LOT_2,5,2.501,2.831,88.673,38.42,158.955,48.784,37,2.352,225.76,90.669,14.017,984,1000,0.313,0.106,0.865,0.376,-0.33,96.16494030915825,48.36
2503,2026-01-02 17:43:00,WAFER_3,LOT_3,14,2.538,7.418,66.149,81.668,114.843,51.8,77,1.092,164.166,88.013,12.281,893,1000,0.236,0.341,0.985,0.078,-4.88,80.44001203639382,68.32
2504,2026-01-02 17:44:00,WAFER_4,LOT_4,3,5.955,4.682,77.614,76.329,111.741,71.898,31,5.107,159.824,99.355,13.296,911,1000,0.867,0.613,0.132,0.201,1.273,82.33749864489266,60.684
2505,2026-01-02 17:45:00,WAFER_5,LOT_5,3,9.071,10.628,71.514,44.848,32.019,70.092,53,3.921,103.857,88.78,10.291,881,1000,0.475,0.12,0.434,0.729,-1.557,80.59163593756992,69.41
2506,2026-01-02 17:46:00,WAFER_6,LOT_6,14,4.82,7.521,59.828,70.212,132.808,52.527,56,6.545,374.245,98.486,12.289,946,1000,0.824,0.333,0.76,0.99,-2.701,89.19133414695452,59.343
2507,2026-01-02 17:47:00,WAFER_7,LOT_7,5,4.116,10.374,62.224,56.178,112.035,79.42,24,6.182,185.662,94.28,6.949,847,1000,0.85,0.348,0.514,0.85,-6.258,80.61330297134191,62.423
2508,2026-01-02 17:48:00,WAFER_8,LOT_8,7,6.354,2.974,63.714,35.676,96.178,91.899,13,3.855,320.945,83.324,1.628,746,1000,0.749,0.813,0.821,0.791,3.38,74.6,65.584
2509,2026-01-02 17:49:00,WAFER_9,LOT_9,14,8.944,9.467,85.942,70.329,127.859,37.785,44,0.522,249.505,98.696,7.199,803,1000,0.261,0.538,0.984,0.019,-0.523,80.3,44.36
2510,2026-01-02 17:50:00,WAFER_10,LOT_10,2,8.195,4.149,72.377,66.515,85.488,61.701,43,0.259,321.637,85.015,3.113,935,1000,0.035,0.554,0.757,0.734,4.046,93.5,59.456
2511,2026-01-02 17:51:00,WAFER_11,LOT_11,14,9.464,10.698,68.259,60.718,99.056,72.985,37,5.703,148.364,90.02,10.774,888,1000,0.143,0.282,0.742,0.828,-1.234,84.42658765496967,64.09
2512,2026-01-02 17:52:00,WAFER_12,LOT_12,5,1.681,2.545,63.719,60.616,77.72,72.532,35,4.762,320.804,98.522,4.622,802,1000,0.697,0.313,0.568,0.325,-0.864,77.47807660618433,62.896
2513,2026-01-02 17:53:00,WAFER_13,LOT_13,5,2.403,6.06,87.158,66.468,131.953,36.25,38,3.831,335.987,96.83,16.297,737,1000,0.741,0.451,0.463,1.0,-3.657,70.0,40.662
2514,2026-01-02 17:54:00,WAFER_14,LOT_14,7,6.376,8.77,90.106,39.609,159.024,48.476,38,4.7,61.712,90.728,4.756,760,1000,0.766,0.817,0.835,0.036,-2.394,70.0,48.609
2515,2026-01-02 17:55:00,WAFER_15,LOT_15,14,8.065,5.24,87.032,83.217,152.944,38.957,12,3.694,56.586,85.704,1.849,737,1000,0.244,0.317,0.233,0.391,2.825,70.02809645689739,30.722
2516,2026-01-02 17:56:00,WAFER_16,LOT_16,2,3.782,5.587,79.417,19.608,143.624,71.414,65,3.954,414.198,91.116,14.994,908,1000,0.153,0.321,0.861,0.213,-1.805,81.95558136197099,75.669
2517,2026-01-02 17:57:00,WAFER_17,LOT_17,5,3.414,10.666,77.188,84.55,12.344,76.305,33,1.575,67.182,91.803,7.162,919,1000,0.923,0.569,0.837,0.973,-7.252,86.72905753257196,64.448
2518,2026-01-02 17:58:00,WAFER_18,LOT_18,7,7.796,5.168,60.625,35.805,165.02,45.223,14,3.125,293.936,99.845,6.177,772,1000,0.664,0.84,0.737,0.672,2.628,77.2,35.695
2519,2026-01-02 17:59:00,WAFER_19,LOT_19,7,1.951,6.92,71.296,16.253,56.729,56.313,57,0.125,319.125,96.75,15.075,799,1000,0.742,0.504,0.696,0.417,-4.969,76.91879378897495,62.253
2520,2026-01-02 18:00:00,WAFER_20,LOT_20,7,4.455,1.534,66.478,59.002,160.956,56.107,58,4.564,45.404,97.418,11.178,988,1000,0.094,0.128,0.008,0.973,2.921,91.39520897406139,62.57
2521,2026-01-02 18:01:00,WAFER_21,LOT_21,3,5.546,9.254,53.919,38.839,43.485,87.467,65,2.293,318.604,99.653,9.14,831,1000,0.412,0.915,0.99,0.062,-3.708,75.28948752908937,86.104
2522,2026-01-02 18:02:00,WAFER_22,LOT_22,5,5.983,7.352,85.627,78.395,84.74,47.458,51,4.48,187.806,91.367,5.696,809,1000,0.063,0.471,0.392,0.219,-1.369,76.53557433374372,53.798
2523,2026-01-02 18:03:00,WAFER_23,LOT_23,5,7.329,4.959,66.346,43.771,137.398,70.092,68,6.304,129.87,92.476,5.114,966,1000,0.658,0.774,0.38,0.423,2.37,87.83134251080155,76.16
2524,2026-01-02 18:04:00,WAFER_24,LOT_24,7,4.339,1.158,87.155,65.171,118.847,85.108,4,4.044,286.132,90.135,9.936,775,1000,0.489,0.043,0.988,0.124,3.181,71.74550087651234,57.12
2525,2026-01-02 18:05:00,WAFER_25,LOT_25,3,6.401,6.798,83.699,32.743,80.707,88.093,42,2.265,353.25,84.246,8.623,908,1000,0.451,0.836,0.242,0.997,-0.397,90.8,76.16
2526,2026-01-02 18:06:00,WAFER_26,LOT_26,3,6.183,1.124,80.124,23.851,125.366,77.66,7,1.448,249.118,91.402,4.837,868,1000,0.903,0.058,0.953,0.573,5.059,86.8,53.629
2527,2026-01-02 18:07:00,WAFER_27,LOT_27,14,5.881,1.012,80.742,39.924,103.321,54.17,77,1.749,368.251,92.428,3.292,983,1000,0.74,0.968,0.385,0.162,4.869,98.3,69.86
2528,2026-01-02 18:08:00,WAFER_28,LOT_28,2,6.624,7.038,67.232,59.613,56.875,87.675,62,6.714,28.942,86.247,13.943,944,1000,0.964,0.89,0.098,0.248,-0.414,92.17509343478308,84.889
2529,2026-01-02 18:09:00,WAFER_29,LOT_29,14,3.576,2.852,94.436,64.125,119.876,82.499,67,4.204,315.442,96.013,11.754,911,1000,0.046,0.267,0.523,0.396,0.724,86.68727163664346,83.774
2530,2026-01-02 18:10:00,WAFER_30,LOT_30,7,2.177,2.88,74.474,57.039,44.722,80.086,34,3.024,87.761,84.228,16.887,789,1000,0.616,0.224,0.706,0.726,-0.703,78.9,67.356
2531,2026-01-02 18:11:00,WAFER_31,LOT_31,7,2.454,7.402,77.321,93.925,127.978,39.309,70,1.609,134.43,90.986,8.865,725,1000,0.63,0.783,0.609,0.304,-4.948,70.0,57.051
2532,2026-01-02 18:12:00,WAFER_32,LOT_32,5,3.297,1.526,66.86,67.198,10.529,37.769,31,5.268,248.901,93.863,16.906,741,1000,0.027,0.152,0.952,0.298,1.771,70.70848520107577,38.5
2533,2026-01-02 18:13:00,WAFER_33,LOT_33,2,5.502,4.071,63.757,88.837,103.291,79.503,23,2.665,129.778,82.983,7.942,893,1000,0.787,0.868,0.384,0.626,1.431,89.3,62.027
